filmtv_id;titolo_originale;titolo_italiano;anno;genere;durata;voto;humor;ritmo;impegno;tensione;prezzo;anno_convertito;durata_convertita;voto_convertito;genere_convertito;sezione
1254;La bataille de San Sebastian;I cannoni di San Sebastian;1968;Western;110;6,1;0;2;1;2;6;1;2;3;12;2
1255;Singin' in the Rain;Cantando sotto la pioggia;1952;Musicale;102;8,9;4;4;2;2;7;1;2;4;15;1
1256;Il cantante e il campione;Il cantante e il campione;1984;Commedia;89;4,2;2;1;0;1;4;1;1;2;4;1
1258;Il canto della vita;Il canto della vita;1945;Drammatico;80;4,8;0;2;0;1;4;1;1;2;2;2
1262;La canzone dell'amore;La canzone dell'amore;1930;Sentimentale;90;6,3;0;1;1;2;6;1;2;3;3;4
1263;Brian's Song;La canzone di Brian;1971;Drammatico;73;6,3;0;0;0;0;5;1;1;3;2;1
1266;Canzoni di ieri canzoni di oggi canzoni di domani;Canzoni di ieri canzoni di oggi canzoni di domani;1962;Musicale;90;3,5;1;2;0;0;5;1;2;2;15;2
1267;Canzoni nel mondo;Canzoni nel mondo;1963;Musicale;86;3,3;1;2;0;0;4;1;1;2;15;2
1268;Onkel Toms Hütte;La capanna dello zio Tom;1963;Drammatico;126;5,2;0;2;3;1;7;1;3;3;2;3
1270;The Little Hut;La capannina;1957;Commedia;90;6;1;2;0;1;6;1;2;3;4;2
1271;Has Anybody Seen My Gal?;Il capitalista;1952;Commedia;89;7,3;2;2;0;1;5;1;1;3;4;1
1272;Captain Blood;Capitan Blood;1935;Avventura;119;7,7;1;3;0;2;6;1;2;3;7;2
1274;Le Capitaine Fracasse;Capitan Fracassa;1961;Avventura;105;5,2;1;2;0;2;6;1;2;3;7;2
1276;Captain Sinbad;Capitan Sinbad;1963;Avventura;88;6,3;1;2;0;2;5;1;1;3;7;2
1278;Captains Corageous;Capitani coraggiosi;1937;Avventura;116;8,3;1;3;0;2;7;1;2;4;7;2
1282;The Amazing Captain Nemo - Voyage to Atlantic;Capitan Nemo - Missione Atlantide;1978;Avventura;112;5,8;0;2;0;2;6;1;2;3;7;1
1285;Caporale di giornata;Caporale di giornata;1958;Commedia;89;4,2;1;2;0;1;4;1;1;2;4;2
1286;Top Hat;Cappello a cilindro;1935;Musicale;101;8,2;3;3;0;0;7;1;2;4;15;1
1288;Cannon Movies Tale: Red Riding Hood;Cappuccetto Rosso;1989;Fantasy;84;6;0;0;0;0;5;1;1;3;16;1
1289;La chèvre;La capra;1981;Commedia;93;6,5;2;2;0;1;6;1;2;3;4;1
1290;Caprice;Caprice la cenere che scotta;1967;Spionaggio;97;6;1;2;0;2;6;1;2;3;13;2
1291;Capricorn One;Capricorn One;1978;Fantasy;121;7,4;0;3;1;3;7;1;3;3;16;2
1292;The Scapegoat;Il capro espiatorio;1959;Drammatico;92;7;2;3;2;2;6;1;2;3;2;2
1293;Car Crash;Car Crash;1980;Azione;99;3,4;2;1;1;1;5;1;2;2;10;1
1295;Only the Lonely;Cara mamma mi sposo;1991;Commedia;105;5,4;2;2;1;2;6;1;2;3;4;1
1297;Cara sposa;Cara sposa;1977;Commedia;110;4,7;1;2;0;0;5;1;2;2;4;2
1298;I carabbimatti;I carabbimatti;1981;Commedia;90;4,2;1;2;0;0;5;1;2;2;4;2
1300;Quigley Down Under;Carabina Quigley;1990;Western;119;6,8;1;3;2;3;6;1;2;3;12;2
1301;Carbine Williams;Carabina Williams;1952;Biografico;91;6,8;1;2;0;1;6;1;2;3;14;2
1302;Il carabiniere a cavallo;Il carabiniere a cavallo;1961;Commedia;89;5,7;3;2;0;0;5;1;1;3;4;1
1303;Carabinieri si nasce;Carabinieri si nasce;1985;Commedia;82;2,6;1;2;0;0;3;1;1;1;4;2
1304;Carambola;Carambola;1974;Commedia;100;3,8;2;1;0;0;5;1;2;2;4;1
1305;Carambola filotto... tutti in buca;Carambola filotto... tutti in buca;1975;Commedia;93;2,9;1;2;0;0;4;1;2;1;4;2
1306;Babycakes;Caramella;1989;Commedia;107;6;2;2;0;0;6;1;2;3;4;1
1307;Caramelle da uno sconosciuto;Caramelle da uno sconosciuto;1987;Thriller;94;5;0;2;0;1;6;1;2;3;6;2
1308;Caravaggio;Caravaggio;1986;Drammatico;97;7;1;2;2;1;6;1;2;3;2;1
1309;Caravan Petrol;Caravan Petrol;1960;Commedia;80;2,8;2;1;0;0;3;1;1;1;4;1
1311;The Cardinal;Il cardinale;1963;Drammatico;130;6,1;0;1;2;2;7;1;3;3;2;3
1313;Passage Home;Il cargo della violenza;1956;Drammatico;95;5,8;1;2;1;2;6;1;2;3;2;1
1314;Cari genitori;Cari genitori;1973;Drammatico;94;4,8;0;2;1;1;5;1;2;2;2;2
1316;The Charge of the Light Brigade;La carica dei seicento;1936;Guerra;115;7,4;0;3;0;2;6;1;2;3;17;2
1319;Carmela;Carmela;1942;Drammatico;90;5,6;0;2;1;1;6;1;2;3;2;2
1320;Carmela è una bambola;Carmela è una bambola;1958;Commedia;85;5,9;3;1;0;1;5;1;1;3;4;1
1321;Carmen;Carmen;1943;Drammatico;124;5,8;0;2;0;2;7;1;3;3;2;1
1322;Flesh and the Devil;La carne e il diavolo;1927;Drammatico;109;7,8;0;3;0;3;6;1;2;3;2;1
1324;Carny;Carny - Un corpo per due uomini;1980;Drammatico;106;6,2;0;0;0;0;6;1;2;3;2;1
1326;The Loved One;Il caro estinto;1965;Grottesco;123;7;4;3;4;1;7;1;3;3;18;1
1327;Caro Michele;Caro Michele;1976;Drammatico;115;6;0;2;2;2;6;1;2;3;2;2
1328;Carogne si nasce;Carogne si nasce;1968;Western;104;2,9;0;2;0;2;4;1;2;1;12;1
1331;Carosello napoletano;Carosello napoletano;1954;Musicale;130;6,6;2;3;2;2;7;1;3;3;15;2
1332;Virginia City;Carovana d'eroi;1940;Western;121;7;0;2;2;1;7;1;3;3;12;2
1333;Wagon Master;La carovana dei mormoni;1950;Western;86;7,7;0;2;0;3;5;1;1;3;12;4
1334;The Hallelujah Trail;La carovana dell'Alleluja;1965;Western;165;6,1;1;2;0;2;8;1;4;3;12;2
1336;Körkarlen;Il carretto fantasma;1921;Fantasy;100;8,3;0;3;2;3;7;1;2;4;16;2
1337;Carrie;Carrie. Lo sguardo di Satana;1976;Horror;95;7,9;0;2;2;4;6;1;2;3;9;4
1339;La carrozza d'oro;La carrozza d'oro;1952;Commedia;103;7,6;1;2;0;1;6;1;2;3;4;2
1340;Cartouche;Cartouche;1962;Avventura;114;6,1;2;2;0;2;6;1;2;3;7;1
1342;Caruso Pascoski (di padre polacco);Caruso Pascoski (di padre polacco);1988;Commedia;102;6,6;2;2;1;1;6;1;2;3;4;1
1343;Evil Dead;La casa;1982;Horror;85;7,7;2;3;1;4;5;1;1;3;9;4
1345;La casa 4 (Witchcraft);La casa 4;1989;Horror;94;5,6;0;2;2;4;6;1;2;3;9;4
1347;The Horror Show;La casa 7;1989;Horror;100;4,7;0;3;0;1;5;1;2;2;9;2
1348;The Children Nobody Wanted;Casa Butterfield;1981;Biografico;100;6;0;0;0;0;6;1;2;3;14;1
1349;The House that Dripped Blood;La casa che grondava sangue;1971;Horror;102;6,2;2;3;0;3;6;1;2;3;9;2
1350;La casa dalle finestre che ridono;La casa dalle finestre che ridono;1976;Horror;110;7,5;1;3;2;3;6;1;2;3;9;2
1351;Mr. Blandings Builds His Dream House;La casa dei nostri sogni;1948;Commedia;84;7,2;4;4;2;3;5;1;1;3;4;1
1352;The House of the Seven Hawks;La casa dei sette falchi;1959;Avventura;92;6,2;0;2;0;2;6;1;2;3;7;1
1355;The House on 92nd St.;La casa della 92ª Strada;1945;Spionaggio;88;7,8;0;0;0;0;5;1;1;3;13;1
1358;La maison de jade;La casa di giada;1988;Drammatico;95;4,3;0;1;2;2;5;1;2;2;2;3
1359;The Money Pit;Casa dolce casa?;1986;Commedia;89;6,3;2;1;0;1;5;1;1;3;4;1
1360;Ghare Baire;La casa e il mondo;1984;Drammatico;140;7,2;0;2;3;3;8;1;4;3;2;3
1361;Casa mia casa mia...;Casa mia casa mia...;1988;Commedia;95;5,3;1;2;0;0;6;1;2;3;4;2
1364;The Russia House;La casa Russia;1990;Spionaggio;118;5,7;1;2;0;3;6;1;2;3;13;4
1365;La casa stregata;La casa stregata;1982;Commedia;95;5,6;2;2;1;0;6;1;2;3;4;1
1366;A House in the Hills;La casa sulle colline;1993;Thriller;91;5,4;0;2;0;2;6;1;2;3;6;1
1367;Casablanca;Casablanca;1942;Drammatico;102;8,8;1;3;3;4;7;1;2;4;2;4
1368;Casanova farebbe così;Casanova farebbe così;1942;Commedia;59;5;1;1;1;1;5;1;1;3;4;1
1369;Il casinista;Il casinista;1980;Commedia;87;5,4;1;2;0;1;5;1;1;3;4;2
1370;Casino de Paris;Casino de Paris;1958;Commedia;95;3,7;1;2;0;0;5;1;2;2;4;2
1372;Il caso Martello;Il caso Martello;1991;Drammatico;92;6,7;0;2;2;2;6;1;2;3;2;2
1373;Il caso Moro;Il caso Moro;1986;Drammatico;114;6,4;0;4;5;4;6;1;2;3;2;3
1374;Myra Breckinridge;Il caso Myra Breckinridge;1970;Commedia;86;5;0;2;0;1;5;1;1;3;4;2
1377;Quest for Love;Il caso Trafford;1971;Commedia;90;7;0;0;0;0;6;1;2;3;4;1
1379;The Wrong Box;La cassa sbagliata;1966;Commedia;110;7,8;0;0;0;0;6;1;2;3;4;1
1380;Cassandra Crossing;Cassandra Crossing;1976;Thriller;125;6,1;1;4;3;4;7;1;3;3;6;2
1381;Casta diva;Casta diva;1935;Biografico;99;5,8;0;2;0;2;6;1;2;3;14;1
1382;Casta e pura;Casta e pura;1981;Commedia;95;3,6;1;2;0;0;5;1;2;2;4;2
1383;Castaway;Castaway la ragazza Venerdì;1987;Drammatico;115;6;2;3;2;2;6;1;2;3;2;2
1385;Dragonwyck;Il castello di Dragonwyck;1946;Drammatico;103;7,7;0;3;1;3;6;1;2;3;2;2
1386;Catacombs;Catacombs - La prigione del diavolo;1988;Horror;84;5,5;0;2;0;2;5;1;1;3;9;1
1387;Catene;Catene;1950;Drammatico;91;6,9;0;2;0;3;6;1;2;3;2;4
1389;Catene invisibili;Catene invisibili;1942;Drammatico;82;5,7;0;2;1;2;5;1;1;3;2;2
1390;Caterina di Russia;Caterina di Russia;1963;Drammatico;90;5;1;2;0;1;6;1;2;3;2;2
1391;The Rise of Catherine the Great;La grande Caterina;1934;Drammatico;92;6,2;0;2;0;2;6;1;2;3;2;1
1393;Catlow;Catlow;1971;Western;104;6,1;1;2;0;2;6;1;2;3;12;2
1394;Gross Misconduct;Cattiva condotta;1993;Drammatico;100;5,6;0;2;0;2;6;1;2;3;2;1
1395;Bad Company;Cattive compagnie;1972;Western;93;7;0;2;0;2;6;1;2;3;12;1
1396;Bad Influence;Cattive compagnie;1990;Thriller;107;6,4;1;3;1;3;6;1;2;3;6;1
1397;Cattive ragazze;Cattive ragazze;1992;Drammatico;99;3,4;1;1;0;0;5;1;2;2;2;1
1398;Evil in Clear River;Cattivi maestri;1988;Drammatico;100;8;0;0;0;0;7;1;2;4;2;1
1399;Cattivi pensieri;Cattivi pensieri;1976;Commedia;105;5,3;2;2;0;0;6;1;2;3;4;1
1404;Brandy (El sheriff de Losatumba);Cavalca e uccidi;1964;Western;82;3,9;0;2;0;1;4;1;1;2;12;2
1405;Two Rode Together;Cavalcarono insieme;1961;Western;109;7,5;1;2;3;3;6;1;2;3;12;3
1407;Flaming Feather;La cavalcata dei diavoli rossi;1951;Western;78;5,5;0;2;0;1;5;1;1;3;12;2
1409;Il cavaliere del sogno;L'inferno degli amanti;1946;Biografico;85;5,5;0;2;0;1;5;1;1;3;14;2
1410;Abraham Lincoln;Il cavaliere della libertà;1930;Biografico;91;6,7;0;2;3;1;6;1;2;3;14;3
1412;Shane;Il cavaliere della valle solitaria;1953;Western;118;8,1;0;2;1;3;7;1;2;4;12;4
1413;Passion;Il cavaliere implacabile;1954;Avventura;84;5,9;0;1;0;3;5;1;1;3;7;4
1414;Il cavaliere inesistente;Il cavaliere inesistente;1971;Fantasy;97;7,4;1;2;0;0;6;1;2;3;16;2
1415;Il cavaliere misterioso;Il cavaliere misterioso;1948;Avventura;91;7,2;1;3;0;3;6;1;2;3;7;2
1416;Pale Rider;Il cavaliere pallido;1985;Western;128;7,4;1;3;4;4;7;1;3;3;12;3
1417;The Long Riders;I cavalieri dalle lunghe ombre;1980;Western;110;7,4;1;3;2;3;6;1;2;3;12;2
1419;She Wore a Yellow Ribbon;I cavalieri del Nord Ovest;1949;Western;103;7,7;1;3;2;3;6;1;2;3;12;2
1420;Knights of the Round Table;I cavalieri della Tavola Rotonda;1953;Avventura;115;6,8;1;3;0;1;6;1;2;3;7;2
1421;The Hollywood Knights;I cavalieri di Hollywood;1980;Commedia;95;3,5;1;3;0;1;5;1;2;2;4;2
1422;Cavalleria;Cavalleria;1936;Drammatico;89;5,7;0;2;0;2;5;1;1;3;2;1
1424;Cavalli si nasce;Cavalli si nasce;1988;Commedia;104;6;2;2;2;2;6;1;2;3;4;1
1426;The Horse in the Gray Flannel Suit;Il cavallo in doppiopetto;1970;Commedia;96;6;2;2;0;0;6;1;2;3;4;1
1427;La Celestina P... R...;La Celestina P... R...;1964;Drammatico;105;5;0;2;3;1;6;1;2;3;2;3
1428;La cena delle beffe;La cena delle beffe;1941;Drammatico;86;7,9;0;2;0;3;5;1;1;3;2;4
1430;Cenerentola;Cenerentola;1948;Musicale;90;5,4;2;2;0;0;6;1;2;3;15;1
1432;Funny Face;Cenerentola a Parigi;1956;Musicale;103;7,3;2;3;0;1;6;1;2;3;15;2
1435;I cento cavalieri;I cento cavalieri;1964;Avventura;111;6,2;1;3;1;1;6;1;2;3;7;2
1436;La cento chilometri;La cento chilometri;1959;Commedia;85;5;0;0;0;0;5;1;1;3;4;1
1440;Centomila dollari;Centomila dollari;1939;Commedia;85;5,3;3;2;1;0;5;1;1;3;4;1
1441;At the Earth's Core;Centro della terra: continente sconosciuto;1976;Avventura;88;5,7;1;3;0;2;5;1;1;3;7;2
1442;Cerca di capirmi;Cerca di capirmi;1970;Sentimentale;89;5;1;2;0;0;5;1;1;3;3;2
1443;Makin' Mr. Right;Cercasi l'uomo giusto;1987;Commedia;94;5,3;2;3;0;1;6;1;2;3;4;2
1444;The Buddy System;Cercasi papà;1984;Commedia;110;6,7;1;2;2;3;6;1;2;3;4;4
1445;Desperately Seeking Susan;Cercasi Susan disperatamente;1985;Commedia;109;6;3;2;1;2;6;1;2;3;4;1
1446;Appointment with Danger;Il cerchio di fuoco;1950;Poliziesco;90;6,2;0;2;0;2;6;1;2;3;5;1
1447;The Gay Divorcee;Cerco il mio amore;1934;Musicale;104;6,6;2;3;0;0;6;1;2;3;15;2
1449;Certo certissimo anzi... probabile;Certo certissimo anzi... probabile;1969;Commedia;120;4,5;1;2;0;0;6;1;3;2;4;2
1451;Billion Dollar Brain;Il cervello da un miliardo di dollari;1968;Spionaggio;103;6,8;0;2;2;3;6;1;2;3;13;4
1455;Champions;Champions;1983;Drammatico;114;5,6;0;0;0;0;6;1;2;3;2;1
1457;Chanel Solitaire;Chanel Solitaire;1981;Biografico;105;6,5;1;1;0;0;6;1;2;3;14;1
1458;Charleston;Charleston;1977;Commedia;95;5,2;2;4;2;2;6;1;2;3;4;2
1459;Charley and the Angel;Charley e l'angelo;1973;Sentimentale;93;6,2;1;2;1;0;6;1;2;3;3;2
1461;All Dogs Go to Heaven;Charlie. Anche i cani vanno in Paradiso;1989;Animazione;89;6,9;2;2;0;0;5;1;1;3;1;1
1462;Charlie Chan & the Curse of the Dragon Queen;Charlie Chan e la maledizione della Regina Drago;1981;Thriller;91;4,5;0;2;0;1;5;1;2;2;6;2
1463;Shoulder Arms;Charlot soldato;1918;Commedia;46;8,1;3;3;2;1;6;1;1;4;4;1
1464;It's a Gift;Che bel regalo;1934;Commedia;73;7,9;0;0;0;0;5;1;1;3;4;1
1466;Che botte ragazzi!;Che botte ragazzi!;1974;Western;90;4,6;0;0;0;0;5;1;2;2;12;1
1467;The Bad News Bears;Che botte se incontri gli «Orsi»;1976;Commedia;103;6,8;3;2;0;1;6;1;2;3;4;1
1468;Che c'entriamo noi con la rivoluzione?;Che c'entriamo noi con la rivoluzione?;1972;Commedia;103;5,4;2;2;0;1;6;1;2;3;4;1
1469;Element of Risk/That's Me Over There;Che coppia quei due!;1975;Poliziesco;101;6,6;0;0;0;0;6;1;2;3;5;1
1471;What Ever Happened to Baby Jane?;Che fine ha fatto Baby Jane?;1962;Drammatico;133;8,7;1;1;3;2;8;1;3;4;2;3
1473;Che fine ha fatto Totò Baby?;Che fine ha fatto Totò Baby?;1964;Commedia;100;6,3;2;2;0;1;6;1;2;3;4;1
1474;Quackser Fortune Has a Cousin in the Bronx;Che fortuna avere una cugina nel Bronx;1970;Commedia;90;5,8;0;0;0;0;6;1;2;3;4;1
1475;Che gioia vivere!;Che gioia vivere!;1960;Commedia;132;7,1;3;3;2;2;7;1;3;3;4;1
1478;Che tempi!;Che tempi!;1947;Sentimentale;90;6,8;0;0;0;0;6;1;2;3;3;1
1479;Life Stinks;Che vita da cani!;1991;Commedia;97;6,5;4;4;2;2;6;1;2;3;4;1
1480;Chewingum;Chewingum;1984;Commedia;97;3,7;1;2;0;0;5;1;2;2;4;2
1481;Who Will Love My Children?;Chi amerà i miei bambini?;1983;Drammatico;101;7;0;1;2;1;6;1;2;3;2;3
1485;Who Is Harry Crumb?;Chi è Harry Crumb?;1989;Commedia;98;6,5;2;2;0;1;6;1;2;3;4;1
1486;Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?;Chi è Harry Kellerman e perché parla male di me?;1971;Drammatico;108;7,1;1;2;3;2;6;1;2;3;2;3
1487;The Other;Chi è l'altro?;1972;Horror;108;7,4;0;0;0;0;6;1;2;3;9;1
1488;Chi è senza peccato...;Chi è senza peccato...;1953;Drammatico;97;5,9;0;1;2;2;6;1;2;3;2;3
1489;Who Framed Roger Rabbit;Chi ha incastrato Roger Rabbit;1988;Animazione;105;7,9;3;4;1;2;6;1;2;3;1;2
1491;Who's Afraid of Virginia Woolf?;Chi ha paura di Virginia Woolf?;1966;Drammatico;129;7,6;0;2;2;3;7;1;3;3;2;4
1492;Who Dares Wins;Chi osa vince;1983;Drammatico;124;4,8;0;1;0;1;6;1;3;2;2;1
1493;Brewster's Millions;Chi più spende... più guadagna;1985;Commedia;101;5,9;2;2;0;0;6;1;2;3;4;1
1494;Someone to Watch Over Me;Chi protegge il testimone;1987;Thriller;106;6,1;0;3;1;3;6;1;2;3;6;2
1495;Chi si ferma è perduto;Chi si ferma è perduto;1960;Commedia;92;6,5;3;1;1;0;6;1;2;3;4;1
1496;For Pete's Sake;Chi te l'ha fatto fare?;1974;Commedia;90;6,7;3;3;0;1;6;1;2;3;4;1
1497;Chi trova un amico trova un tesoro;Chi trova un amico trova un tesoro;1981;Commedia;114;6,2;3;3;1;1;6;1;2;3;4;1
1498;Charley Varrick;Chi ucciderà Charley Varrick?;1973;Azione;97;7,9;1;3;3;3;6;1;2;3;10;2
1500;Continental Divide;Chiamami Aquila;1981;Commedia;103;6,9;2;2;0;1;6;1;2;3;4;1
1501;Call Me;Chiamami di notte;1988;Thriller;96;4,3;0;1;0;1;5;1;2;2;6;1
1505;Lo chiamavano Bulldozer;Lo chiamavano Bulldozer;1978;Commedia;115;6,5;2;2;0;1;6;1;2;3;4;1
1506;Un hombre llamado Noon ;Lo chiamavano Mezzogiorno;1973;Western;100;5,7;0;2;2;3;6;1;2;3;12;4
1507;Lo chiamavano Trinità...;Lo chiamavano Trinità...;1970;Western;117;7,7;3;3;0;1;6;1;2;3;12;1
1509;Claire de femme;Chiaro di donna;1979;Drammatico;100;4,7;0;2;2;2;5;1;2;2;2;2
1511;The Glass Key;La chiave di vetro;1942;Noir;85;7;0;3;2;3;5;1;1;3;22;2
1513;Chiedi la luna;Chiedi la luna;1991;Commedia;88;6,2;2;2;2;2;5;1;1;3;4;1
1514;Chiedi perdono a Dio e non a me;Chiedi perdono a Dio e non a me;1968;Western;92;5,3;0;0;0;0;6;1;2;3;12;1
1515;La chiesa;La chiesa;1989;Horror;106;5,8;2;1;3;2;6;1;2;3;9;3
1517;Chimera;Chimera;1968;Sentimentale;98;3,4;0;2;0;1;5;1;2;2;3;2
1518;China O'Brien;Colpo marziale;1990;Azione;90;7;0;1;0;1;6;1;2;3;10;1
1520;Chinatown;Chinatown;1974;Poliziesco;122;8,1;1;2;2;3;8;1;3;4;5;4
1522;Il chiromante;Il chiromante;1941;Commedia;75;6;0;0;0;0;5;1;1;3;4;1
1523;Chissà perché... capitano tutte a me;Chissà perché... capitano tutte a me;1980;Commedia;102;5,6;1;3;0;1;6;1;2;3;4;2
1524;Chisum;Chisum;1970;Western;111;6,1;1;2;1;2;6;1;2;3;12;1
1525;A Chorus Line;Chorus Line;1985;Musicale;115;6,3;1;2;1;2;6;1;2;3;15;1
1526;Christine;Christine. La macchina infernale;1983;Horror;110;7,3;2;4;2;4;6;1;2;3;9;1
1527;Chuck Berry Hail! Hail! Rock'n'Roll;Hail! Hail! Rock'n'Roll;1987;Musicale;120;7,5;1;3;0;0;7;1;3;3;15;2
1528;Ci risiamo vero Provvidenza?;Ci risiamo vero Provvidenza?;1974;Western;100;5,3;2;3;0;1;6;1;2;3;12;2
1529;Il y a des jours... et des lunes;Ci sono dei giorni... e delle lune;1990;Commedia;117;7,1;1;3;2;3;6;1;2;3;4;2
1533;Bye bye Birdie;Ciao ciao Birdie;1963;Musicale;112;7;2;3;2;1;6;1;2;3;15;2
1536;Ciao maschio;Ciao maschio;1978;Drammatico;109;7,3;1;2;3;3;6;1;2;3;2;3
1537;Ciao nemico;Ciao nemico;1981;Commedia;115;5,2;2;2;0;0;6;1;2;3;4;1
1538;A High Wind in Jamaica;Ciclone sulla Giamaica;1965;Avventura;105;7,7;1;2;0;2;6;1;2;3;7;2
1539;La cieca di Sorrento;La cieca di Sorrento;1934;Drammatico;68;4,5;0;0;0;0;4;1;1;2;2;1
1542;Twelve O'Clock High;Cielo di fuoco;1949;Guerra;132;7,4;1;2;3;3;7;1;3;3;17;3
1544;The Enforcer;Cielo di piombo ispettore Callaghan;1976;Poliziesco;95;6,2;1;3;0;3;6;1;2;3;5;2
1546;Cielo sulla palude;Cielo sulla palude;1949;Biografico;80;6;0;2;3;2;5;1;1;3;14;3
1547;Cumbres borrascosas;Cime tempestose;1953;Drammatico;90;7;1;2;1;2;6;1;2;3;2;1
1549;Une corde un colt;Cimitero senza croci;1968;Western;88;6,5;0;2;0;2;5;1;1;3;12;1
1550;Stowaway;Cin cin;1936;Sentimentale;86;6,1;2;2;0;1;5;1;1;3;3;1
1551;The Cincinnati Kid;Cincinnati Kid;1965;Commedia;105;7,2;2;3;2;3;6;1;2;3;4;1
1552;Cinema d'altri tempi;Cinema d'altri tempi;1953;Commedia;100;4,8;2;2;1;1;5;1;2;2;4;1
1553;Kinoglaz;Cineocchio;1924;Documentario;60;8;0;0;0;0;6;1;1;4;8;1
1554;Il cinico l'infame il violento;Il cinico l'infame il violento;1977;Poliziesco;100;5,2;0;2;0;1;6;1;2;3;5;2
1557;Cinque figli di cane;Cinque figli di cane;1969;Drammatico;98;3,9;0;1;0;1;5;1;2;2;2;1
1559;Five Days One Summer;Cinque giorni un'estate;1982;Sentimentale;116;6,6;0;2;0;2;6;1;2;3;3;1
1561;Cinque marines per cento ragazze;Cinque marines per cento ragazze;1961;Commedia;92;4,1;1;2;0;0;5;1;2;2;4;2
1563;The Five Pennies;I cinque penny;1959;Musicale;117;6;2;2;0;0;6;1;2;3;15;1
1564;Cinque per l'inferno;Cinque per l'inferno;1968;Guerra;95;4,4;0;2;1;1;5;1;2;2;17;2
1565;Le cinque stagioni;Le cinque stagioni;1976;Drammatico;234;5,9;0;1;1;0;8;1;4;3;2;1
1568;La cintura di castità;La cintura di castità;1967;Commedia;108;3,4;1;2;0;0;5;1;2;2;4;2
1569;La cintura;La cintura;1989;Drammatico;95;2,6;1;2;1;1;4;1;2;1;2;2
1570;Consuming Passions;Cioccolato bollente;1988;Grottesco;98;5,3;2;2;0;0;6;1;2;3;18;1
1571;La ciociara;La ciociara;1988;Drammatico;90;5,7;0;2;1;2;6;1;2;3;2;2
1572;La ciociara;La ciociara;1960;Drammatico;110;7,7;1;2;3;2;6;1;2;3;2;3
1573;Cyrano de Bergerac;Cirano di Bergerac;1945;Drammatico;100;6;0;2;0;1;6;1;2;3;2;2
1574;The Circus;Il circo;1928;Drammatico;61;8,7;4;3;2;0;6;1;1;4;2;1
1576;Circus World;Il circo e la sua grande avventura;1964;Avventura;145;6,6;1;2;1;2;8;1;4;3;7;1
1579;Mr. Wong in Chinatown;Città cinese;1939;Thriller;70;6;0;0;0;0;5;1;1;3;6;1
1580;Diamond City;La città dei diamanti;1949;Avventura;90;5,8;0;1;0;1;6;1;2;3;7;1
1583;The Haunted Palace;La città dei mostri;1963;Horror;85;7;0;2;0;3;5;1;1;3;9;4
1585;La città del sole;La città del sole;1973;Biografico;84;6,6;0;0;3;2;5;1;1;3;14;3
1586;La città dolente;La città dolente;1948;Drammatico;90;6,2;0;2;2;1;6;1;2;3;2;2
1587;The Enforcer;La città è salva;1951;Poliziesco;90;7,8;0;2;2;2;6;1;2;3;5;2
1588;La città gioca d'azzardo;La città gioca d'azzardo;1974;Gangster;101;5;0;2;0;1;6;1;2;3;19;2
1589;City of Fire;Città in fiamme;1979;Drammatico;103;3,5;0;2;1;1;5;1;2;2;2;2
1590;Ghost Town;La città maledetta;1988;Western;85;5,3;0;0;0;0;5;1;1;3;12;1
1593;The Dark City;La città nera;1950;Drammatico;98;6,7;0;2;0;2;6;1;2;3;2;1
1595;The Naked City;La città nuda;1948;Poliziesco;112;8,2;2;4;1;3;7;1;2;4;5;2
1596;City Beneath the Sea;La città sommersa;1953;Avventura;85;6,8;2;3;0;2;5;1;1;3;7;2
1597;The Crazies;La città verrà distrutta all'alba;1973;Drammatico;105;7;2;4;3;5;6;1;2;3;2;4
1598;Il cittadino si ribella;Il cittadino si ribella;1974;Azione;105;6,2;0;2;1;3;6;1;2;3;10;4
1599;Cjamango;Cjamango;1967;Western;90;4,2;0;1;0;1;5;1;2;2;12;1
1600;Bloody Mama;Il clan dei Barker;1970;Drammatico;90;7,4;0;2;1;3;6;1;2;3;2;4
1601;Il clan dei due Borsalini;Il clan dei due Borsalini;1971;Commedia;105;5,2;1;2;0;0;6;1;2;3;4;2
1602;Le passager clandestin;Clandestina a Tahiti;1957;Drammatico;98;5,8;0;2;1;2;6;1;2;3;2;2
1603;The Vintage;I clandestini della frontiera;1957;Drammatico;88;5,7;0;0;0;0;5;1;1;3;2;1
1605;Claretta;Claretta;1984;Storico;127;3,8;0;2;2;3;6;1;3;2;21;4
1607;Class of 1999;Classe 1999;1990;Fantasy;98;6,1;0;3;0;2;6;1;2;3;16;2
1608;La classe operaia va in Paradiso;La classe operaia va in Paradiso;1972;Drammatico;110;8;2;3;3;1;7;1;2;4;2;2
1610;Clearcut;Clear Cut;1991;Drammatico;102;5,5;0;1;2;2;6;1;2;3;2;3
1611;Cleopatra;Cleopatra;1963;Drammatico;243;6,4;0;2;2;2;8;1;4;3;2;2
1612;The Suicide Club;Il club dei suicidi;1987;Thriller;86;5,5;0;2;1;3;5;1;1;3;6;4
1615;Club Paradise;Club Paradise;1986;Commedia;95;4,8;1;2;0;0;5;1;2;2;4;2
1616;Cobra;Cobra;1986;Poliziesco;83;4,9;2;3;1;2;4;1;1;2;5;2
1619;Cobra Mission;Cobra Mission;1985;Azione;89;5,8;0;2;0;1;5;1;1;3;10;2
1620;Cobra Mission 2;Cobra Mission 2;1987;Azione;93;5;0;2;0;2;6;1;2;3;10;1
